device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,Image
14612429931,496378503679,"(0.6279962062835693, 0.8515983819961548)","(71.30290985107422, 53.5673942565918, 12.65996265411377)",1,3.9554595947265625,1,"(-15.850685119628906, 4.469354152679443, 667.5643920898438)",1,"(0.5881154537200928, 0.8327983617782593)","(49.28859329223633, 59.05280303955078, 14.656432151794434)",1,4.0268402099609375,1,"(47.77857971191406, 1.7089251279830933, 666.019775390625)",1,electric-wheel-chair-mart-virkus.png
14612446884,496378520632,"(0.6311447620391846, 0.8496304154396057)","(73.04094696044922, 54.141597747802734, 12.868937492370605)",1,3.9461517333984375,1,"(-15.84485912322998, 4.473907470703125, 667.5989990234375)",1,"(0.5878584384918213, 0.8369994163513184)","(49.146705627441406, 57.827056884765625, 14.210332870483398)",1,4.0206146240234375,1,"(47.795494079589844, 1.7103521823883057, 666.0485229492188)",1,electric-wheel-chair-mart-virkus.png
14612463731,496378537479,"(0.6292904615402222, 0.8471945524215698)","(72.0173568725586, 54.85236358642578, 13.127608299255371)",1,3.943511962890625,1,"(-15.839241981506348, 4.480807304382324, 667.7335815429688)",1,"(0.5875081419944763, 0.8377491235733032)","(48.95340347290039, 57.60830307006836, 14.130691528320312)",1,4.0220489501953125,1,"(47.82380294799805, 1.7119289636611938, 666.189208984375)",1,electric-wheel-chair-mart-virkus.png
14612479851,496378553600,"(0.6276631951332092, 0.8433663845062256)","(71.11905670166016, 55.969322204589844, 13.534159660339355)",1,3.9570159912109375,1,"(-15.830365180969238, 4.481438159942627, 667.8897094726562)",1,"(0.5873095989227295, 0.8374970555305481)","(48.843746185302734, 57.681827545166016, 14.157459259033203)",1,4.026763916015625,1,"(47.85898971557617, 1.710816740989685, 666.3365478515625)",1,electric-wheel-chair-mart-virkus.png
14612496850,496378570599,"(0.628270149230957, 0.8504080176353455)","(71.45414733886719, 53.914730072021484, 12.786361694335938)",1,3.965606689453125,1,"(-15.814126968383789, 4.4870219230651855, 668.000244140625)",1,"(0.5903788805007935, 0.8348554372787476)","(50.53798294067383, 58.452598571777344, 14.437995910644531)",1,4.0252838134765625,1,"(47.88486862182617, 1.7122697830200195, 666.4449462890625)",1,electric-wheel-chair-mart-virkus.png
14612513647,496378587396,"(0.6288874745368958, 0.8477262854576111)","(71.794921875, 54.697174072265625, 13.071124076843262)",1,3.9677581787109375,1,"(-15.77170467376709, 4.498854160308838, 668.2103271484375)",1,"(0.5891928672790527, 0.8338313698768616)","(49.8833122253418, 58.75141906738281, 14.546736717224121)",1,4.0195770263671875,1,"(47.96186065673828, 1.7234230041503906, 666.6633911132812)",1,electric-wheel-chair-mart-virkus.png
14612529771,496378603521,"(0.6284831166267395, 0.8494406938552856)","(71.57168579101562, 54.196990966796875, 12.889076232910156)",1,3.9582977294921875,1,"(-15.705302238464355, 4.545881748199463, 668.229248046875)",1,"(0.5919221639633179, 0.8355281949043274)","(51.389892578125, 58.256343841552734, 14.366537094116211)",1,4.019256591796875,1,"(48.02961730957031, 1.730700135231018, 666.6682739257812)",1,electric-wheel-chair-mart-virkus.png
14612546720,496378620470,"(0.6250787377357483, 0.8491294384002686)","(69.69249725341797, 54.28781509399414, 12.922163009643555)",1,3.9640655517578125,1,"(-15.667176246643066, 4.567999362945557, 668.1096801757812)",1,"(0.5900459885597229, 0.8347625732421875)","(50.35426712036133, 58.47972106933594, 14.447848320007324)",1,4.017242431640625,1,"(48.0661506652832, 1.7319613695144653, 666.5388793945312)",1,electric-wheel-chair-mart-virkus.png
14612563562,496378637312,"(0.5900011658668518, 0.8208826184272766)","(50.32957077026367, 62.52955627441406, 15.921921730041504)",1,3.9718017578125,1,"(-15.702553749084473, 4.6724348068237305, 667.8589477539062)",1,"(0.5660918951034546, 0.7944614291191101)","(37.13154983520508, 70.23861694335938, 18.727746963500977)",1,4.013519287109375,1,"(47.961849212646484, 1.8177387714385986, 666.2711181640625)",1,electric-wheel-chair-mart-virkus.png
14612579691,496378653441,"(0.5545673966407776, 0.7678121328353882)","(30.769962310791016, 78.01427459716797, 21.557863235473633)",1,3.973846435546875,1,"(-15.810324668884277, 4.859384536743164, 667.7040405273438)",1,"(0.5298338532447815, 0.738250732421875)","(17.116971969604492, 86.63957977294922, 24.697206497192383)",1,4.0205841064453125,1,"(47.772762298583984, 1.9784271717071533, 666.1466064453125)",1,electric-wheel-chair-mart-virkus.png
14612596686,496378670437,"(0.5401440262794495, 0.7488630414009094)","(22.80819320678711, 83.54320526123047, 23.57021141052246)",1,3.9811553955078125,1,"(-15.854347229003906, 4.914409637451172, 667.87451171875)",1,"(0.5118238925933838, 0.7269461154937744)","(7.175416469573975, 89.93801879882812, 25.897722244262695)",1,4.0269927978515625,1,"(47.736629486083984, 2.040539503097534, 666.3405151367188)",1,electric-wheel-chair-mart-virkus.png
14612613477,496378687228,"(0.5441720485687256, 0.7415571808815002)","(25.031700134277344, 85.67488098144531, 24.346067428588867)",1,3.990753173828125,1,"(-15.90491008758545, 4.917877674102783, 667.8289794921875)",1,"(0.5072416067123413, 0.7178601026535034)","(4.645990371704102, 92.5890884399414, 26.86264419555664)",1,4.0263671875,1,"(47.720924377441406, 2.0532822608947754, 666.2940063476562)",1,electric-wheel-chair-mart-virkus.png
14612629611,496378703362,"(0.5461874604225159, 0.7422284483909607)","(26.144224166870117, 85.4789810180664, 24.274789810180664)",1,3.9901580810546875,1,"(-15.97828483581543, 4.891932964324951, 667.8902587890625)",1,"(0.5067736506462097, 0.7134482860565186)","(4.387642860412598, 93.87635040283203, 27.33119773864746)",1,4.025604248046875,1,"(47.70441818237305, 2.052015781402588, 666.3574829101562)",1,electric-wheel-chair-mart-virkus.png
14612646652,496378720403,"(0.5456211566925049, 0.7402493357658386)","(25.831607818603516, 86.05644989013672, 24.48497200012207)",1,3.9716033935546875,1,"(-16.019365310668945, 4.874038219451904, 667.7479858398438)",1,"(0.5089688301086426, 0.7141615152359009)","(5.599395751953125, 93.66824340820312, 27.25545883178711)",1,4.0260467529296875,1,"(47.66511535644531, 2.0596630573272705, 666.2178344726562)",1,electric-wheel-chair-mart-virkus.png
14612663392,496378737144,"(0.5446949005126953, 0.7433001399040222)","(25.320297241210938, 85.1662826538086, 24.160995483398438)",1,3.9782867431640625,1,"(-16.059728622436523, 4.854169845581055, 667.6758422851562)",1,"(0.5095486044883728, 0.7204746007919312)","(5.919443130493164, 91.82625579833984, 26.584976196289062)",1,4.0301361083984375,1,"(47.63282775878906, 2.0712807178497314, 666.1533813476562)",1,electric-wheel-chair-mart-virkus.png
14612679527,496378753279,"(0.5453560948371887, 0.7417603731155396)","(25.68527603149414, 85.61550903320312, 24.32453727722168)",1,3.9878692626953125,1,"(-16.088285446166992, 4.840618133544922, 668.0394897460938)",1,"(0.5106372833251953, 0.7205942869186401)","(6.520389556884766, 91.79131317138672, 26.572284698486328)",1,4.029632568359375,1,"(47.643760681152344, 2.0850863456726074, 666.501708984375)",1,electric-wheel-chair-mart-virkus.png
14612696521,496378770273,"(0.5445837378501892, 0.736011803150177)","(25.25897979736328, 87.2928237915039, 24.935028076171875)",1,3.9923858642578125,1,"(-16.094390869140625, 4.839037895202637, 668.3491821289062)",1,"(0.5084711909294128, 0.7176295518875122)","(5.324705600738525, 92.65633392333984, 26.88715934753418)",1,4.023040771484375,1,"(47.6750602722168, 2.088512897491455, 666.8097534179688)",1,electric-wheel-chair-mart-virkus.png
14612713308,496378787061,"(0.5425990223884583, 0.735142171382904)","(24.163389205932617, 87.54656982421875, 25.027341842651367)",1,3.9960479736328125,1,"(-16.0876522064209, 4.843510150909424, 668.7860107421875)",1,"(0.509082555770874, 0.7185041904449463)","(5.662197113037109, 92.40115356445312, 26.794231414794922)",1,4.0323944091796875,1,"(47.734806060791016, 2.0966074466705322, 667.2607421875)",1,electric-wheel-chair-mart-virkus.png
14612729447,496378803200,"(0.5466941595077515, 0.7382422089576721)","(26.423925399780273, 86.64203643798828, 24.698148727416992)",1,3.9925384521484375,1,"(-16.07229232788086, 4.851997375488281, 669.0692138671875)",1,"(0.5070293545722961, 0.7180320024490356)","(4.528824329376221, 92.53890991210938, 26.844396591186523)",1,4.0319061279296875,1,"(47.807621002197266, 2.086533308029175, 667.5247802734375)",1,electric-wheel-chair-mart-virkus.png
14612746487,496378820240,"(0.5429668426513672, 0.7382640242576599)","(24.366439819335938, 86.63569641113281, 24.695816040039062)",1,3.9855499267578125,1,"(-16.04368019104004, 4.854881286621094, 669.1604614257812)",1,"(0.5027215480804443, 0.7210265398025513)","(2.150878429412842, 91.6651840209961, 26.526395797729492)",1,4.02587890625,1,"(47.85505294799805, 2.0744495391845703, 667.6204833984375)",1,electric-wheel-chair-mart-virkus.png
14612763224,496378836977,"(0.5464741587638855, 0.741477906703949)","(26.302425384521484, 85.69800567626953, 24.354494094848633)",1,3.9861297607421875,1,"(-16.00485610961914, 4.859328269958496, 669.1359252929688)",1,"(0.5040530562400818, 0.7230173349380493)","(2.8858861923217773, 91.08432006835938, 26.314979553222656)",1,4.0165252685546875,1,"(47.896297454833984, 2.049072265625, 667.5795288085938)",1,electric-wheel-chair-mart-virkus.png
14612779367,496378853121,"(0.5439937710762024, 0.7438247799873352)","(24.933292388916016, 85.01318359375, 24.10526466369629)",1,3.9783477783203125,1,"(-15.936375617980957, 4.86467981338501, 668.8179931640625)",1,"(0.5045455098152161, 0.7230195999145508)","(3.1577212810516357, 91.08365631103516, 26.314739227294922)",1,4.006256103515625,1,"(47.92876052856445, 2.025284767150879, 667.2739868164062)",1,electric-wheel-chair-mart-virkus.png
14612796356,496378870110,"(0.541347861289978, 0.7454386353492737)","(23.472732543945312, 84.54230499267578, 23.93386459350586)",1,3.9742584228515625,1,"(-15.903640747070312, 4.880819797515869, 668.7605590820312)",1,"(0.5040124654769897, 0.7192461490631104)","(2.863468647003174, 92.18465423583984, 26.71546745300293)",1,4.0052490234375,1,"(47.95801544189453, 2.0115840435028076, 667.2067260742188)",1,electric-wheel-chair-mart-virkus.png
14612813139,496378886893,"(0.5584572553634644, 0.7491174340248108)","(32.917137145996094, 83.46893310546875, 23.543230056762695)",1,3.95904541015625,1,"(-15.78607177734375, 4.861739158630371, 668.7857055664062)",1,"(0.5229716897010803, 0.7360455989837646)","(13.329045295715332, 87.2829818725586, 24.93140983581543)",1,4.0040740966796875,1,"(48.065032958984375, 1.9616014957427979, 667.22998046875)",1,electric-wheel-chair-mart-virkus.png
14612829287,496378903041,"(0.6227322220802307, 0.8055038452148438)","(68.3971939086914, 67.01673889160156, 17.555084228515625)",1,3.9425201416015625,1,"(-15.435312271118164, 4.724789619445801, 668.4354858398438)",1,"(0.5749677419662476, 0.8027370572090149)","(42.03101348876953, 67.823974609375, 17.84890365600586)",1,3.9744720458984375,1,"(48.2752799987793, 1.8388961553573608, 666.8836059570312)",1,electric-wheel-chair-mart-virkus.png
14612846322,496378920077,"(0.6258119344711304, 0.8254485726356506)","(70.09720611572266, 61.19731521606445, 15.436965942382812)",1,3.931549072265625,1,"(-15.332002639770508, 4.687858581542969, 668.560791015625)",1,"(0.581455647945404, 0.8156890273094177)","(45.612369537353516, 64.044921875, 16.473447799682617)",1,3.9645538330078125,1,"(48.364227294921875, 1.7880032062530518, 666.928466796875)",1,electric-wheel-chair-mart-virkus.png
14612863054,496378936809,"(0.6271602511405945, 0.826678454875946)","(70.84146118164062, 60.83848190307617, 15.306373596191406)",1,3.9426422119140625,1,"(-15.318949699401855, 4.688631534576416, 668.7806396484375)",1,"(0.5851101875305176, 0.8132947087287903)","(47.62971878051758, 64.7435073852539, 16.727676391601562)",1,3.969573974609375,1,"(48.428775787353516, 1.7855888605117798, 667.14794921875)",1,electric-wheel-chair-mart-virkus.png
14612879211,496378952966,"(0.6260966658592224, 0.8331562876701355)","(70.25436401367188, 58.94839859008789, 14.618457794189453)",1,3.931396484375,1,"(-15.277274131774902, 4.686031818389893, 668.0037231445312)",1,"(0.5849301815032959, 0.8203915357589722)","(47.53036117553711, 62.67279815673828, 15.974054336547852)",1,3.95941162109375,1,"(48.40684127807617, 1.7994227409362793, 666.4146728515625)",1,electric-wheel-chair-mart-virkus.png
14612896191,496378969947,"(0.6235118508338928, 0.8315534591674805)","(68.82754516601562, 59.416038513183594, 14.788689613342285)",1,3.917236328125,1,"(-15.267510414123535, 4.683111667633057, 667.6078491210938)",1,"(0.5843557119369507, 0.8231905698776245)","(47.21324920654297, 61.85615158081055, 15.676812171936035)",1,3.9458770751953125,1,"(48.39652633666992, 1.817084550857544, 666.0123291015625)",1,electric-wheel-chair-mart-virkus.png
14612912969,496378986725,"(0.62530517578125, 0.8293607831001282)","(69.81747436523438, 60.05582046508789, 15.021517753601074)",1,3.9133148193359375,1,"(-15.267799377441406, 4.680860996246338, 667.093994140625)",1,"(0.5850656032562256, 0.8232635259628296)","(47.6051025390625, 61.83487319946289, 15.669018745422363)",1,3.936767578125,1,"(48.368186950683594, 1.8339735269546509, 665.4732055664062)",1,electric-wheel-chair-mart-virkus.png
14612929131,496379002887,"(0.6259109973907471, 0.83085036277771)","(70.1518783569336, 59.621192932128906, 14.863324165344238)",1,3.9028778076171875,1,"(-15.270177841186523, 4.68662166595459, 666.6573486328125)",1,"(0.5817939043045044, 0.8273005485534668)","(45.799072265625, 60.656951904296875, 15.24035358428955)",1,3.946044921875,1,"(48.33970260620117, 1.8564748764038086, 665.0626220703125)",1,electric-wheel-chair-mart-virkus.png
14612946157,496379019913,"(0.6255983710289001, 0.8321637511253357)","(69.97930145263672, 59.23797607421875, 14.723837852478027)",1,3.9104766845703125,1,"(-15.271345138549805, 4.689471244812012, 666.4442749023438)",1,"(0.5811419486999512, 0.8253294825553894)","(45.43921661376953, 61.23208999633789, 15.449665069580078)",1,3.9346923828125,1,"(48.32135772705078, 1.8650604486465454, 664.8519897460938)",1,electric-wheel-chair-mart-virkus.png
14612962885,496379036642,"(0.6259627342224121, 0.8298488855361938)","(70.18047332763672, 59.913394927978516, 14.969717979431152)",1,3.908660888671875,1,"(-15.270758628845215, 4.689418315887451, 666.125)",1,"(0.5841277837753296, 0.8237581253051758)","(47.08741760253906, 61.690555572509766, 15.616480827331543)",1,3.929840087890625,1,"(48.28702926635742, 1.8655754327774048, 664.514892578125)",1,electric-wheel-chair-mart-virkus.png
14612979051,496379052808,"(0.6248339414596558, 0.8280956745147705)","(69.55733489990234, 60.424957275390625, 15.155922889709473)",1,3.9123687744140625,1,"(-15.259322166442871, 4.688923358917236, 665.7919311523438)",1,"(0.5812363028526306, 0.8251140117645264)","(45.491294860839844, 61.29494857788086, 15.472455978393555)",1,3.9383544921875,1,"(48.2706413269043, 1.855375051498413, 664.2007446289062)",1,electric-wheel-chair-mart-virkus.png
14612996027,496379069784,"(0.6232553720474243, 0.8346074223518372)","(68.68594360351562, 58.52497482299805, 14.464372634887695)",1,3.92010498046875,1,"(-15.247710227966309, 4.690152645111084, 665.6243286132812)",1,"(0.5823016166687012, 0.8270587921142578)","(46.079341888427734, 60.72750473022461, 15.265949249267578)",1,3.9335479736328125,1,"(48.26199722290039, 1.8509339094161987, 664.03369140625)",1,electric-wheel-chair-mart-virkus.png
14613012801,496379086559,"(0.6215019822120667, 0.8316362500190735)","(67.71807861328125, 59.39190673828125, 14.779853820800781)",1,3.927703857421875,1,"(-15.230810165405273, 4.680838584899902, 665.3375854492188)",1,"(0.5851849913597107, 0.8226872086524963)","(47.67096710205078, 62.00303268432617, 15.730239868164062)",1,3.932525634765625,1,"(48.24744415283203, 1.8399380445480347, 663.7296752929688)",1,electric-wheel-chair-mart-virkus.png
14613028971,496379102729,"(0.6222674250602722, 0.8306571841239929)","(68.14064025878906, 59.67756652832031, 14.883859634399414)",1,3.92144775390625,1,"(-15.232311248779297, 4.665740013122559, 665.1688842773438)",1,"(0.5854688286781311, 0.8242599368095398)","(47.827640533447266, 61.54412841796875, 15.56326675415039)",1,3.9373779296875,1,"(48.22499465942383, 1.8290181159973145, 663.572021484375)",1,electric-wheel-chair-mart-virkus.png
14613045993,496379119751,"(0.6233934760093689, 0.8337640166282654)","(68.7622299194336, 58.771053314208984, 14.553932189941406)",1,3.92449951171875,1,"(-15.240835189819336, 4.657747745513916, 665.1341552734375)",1,"(0.5855348110198975, 0.8230433464050293)","(47.86408615112305, 61.899085998535156, 15.692455291748047)",1,3.9328765869140625,1,"(48.20622253417969, 1.8188825845718384, 663.5355224609375)",1,electric-wheel-chair-mart-virkus.png
14613062715,496379136473,"(0.6246427297592163, 0.8329324722290039)","(69.45182037353516, 59.01370620727539, 14.642239570617676)",1,3.930084228515625,1,"(-15.271536827087402, 4.659187316894531, 665.183837890625)",1,"(0.5852623581886292, 0.8273306488990784)","(47.713680267333984, 60.64815139770508, 15.23712158203125)",1,3.9431610107421875,1,"(48.17559814453125, 1.8149288892745972, 663.5934448242188)",1,electric-wheel-chair-mart-virkus.png
14613078891,496379152650,"(0.6208717823028564, 0.8366960287094116)","(67.37018585205078, 57.915592193603516, 14.242547988891602)",1,3.952484130859375,1,"(-15.31441879272461, 4.655238628387451, 665.3335571289062)",1,"(0.5832079648971558, 0.8247949481010437)","(46.57966232299805, 61.38804626464844, 15.506353378295898)",1,3.9574737548828125,1,"(48.140846252441406, 1.8123574256896973, 663.7383422851562)",1,electric-wheel-chair-mart-virkus.png
